label,name,review,0
1.0,skyfall,"This might be the best Bond film of all time. It has some of the best action, one of the best stories, and, I think, the best villain in the entire series. The cinematography is beautiful. Skyfall does everything right and earns my highest recommendation.",
1.0,skyfall,One of the best 007 movies that improved over the disappointing quantum of solace due to it's action packed plot and great villian.,
1.0,skyfall,"Not only does Skyfall have great dialogue and action, it's also really meta, making it doubly amazing!",
1.0,skyfall,Skyfall gives everything a James Bond fan wants and does it perfectly and proves that Daniel Craig is perfect as bond,
1.0,skyfall,"From a technical standpoint, it is easily one of the best Bond films ever made. Overall... it's still definitely up there!",
1.0,skyfall,Very excited for this..,
1.0,skyfall,"The movie Skyfall was a reset after Quantum of Solace. It boasts great actors, and acting, amazing action, and edge of your seat entertainment. Sam Mendes really did a wonderful job at making the optimum Bond movie.",
1.0,skyfall,"Great bond movie, great action.",
1.0,skyfall,Best bond movie so far,
1.0,skyfall,"Beautifully shot, engaging, with terrific performances and set pieces to boot!",
1.0,skyfall,"Buena adición de nuevos personajes, un buen villano retorcido, pero falto protagonismo por parte de Severine, me sigo quedando con Casino Royale.",
1.0,skyfall,The best Bond film yet!!,
1.0,skyfall,"The old Bond humor is back, but not just that, this one is a solid and outstanding spy movie",
0.0,skyfall,"boring, with the wrong Bond",
1.0,skyfall,"Sam Mendes' intense, clever and epic film proves James Bond is still a British icon and the world's greatest spy 50 years later.",
1.0,skyfall,Daniel Craig is amazing once again!,
1.0,skyfall,"Probably the best bond film to ever exist, Skyfall gives a mind-blowing performance from Daniel Craig and really good writing along with balls-to-the-wall fantastic directing from the genius Sam Mendes.",
1.0,skyfall,Excellent the best bond movie yet,
1.0,skyfall,Easily one of the best Bond films,
1.0,skyfall,"Just as masterful as Casino Royale, Skyfall brings back the Bond film we all remembered and loved introducing a pretty awesome foe. (A)",
1.0,skyfall,I can't believe Q diedI loved herThe action though,
1.0,skyfall,"The greatest Bond film ever, fact!",
1.0,skyfall,"Skyfall brings Bond full swing into 2012 with visual beauty, awesome action sequences, a well developed script, wonderful direction, cast and music that easily make this the Best Bond film of All Time!",
1.0,skyfall,Best Bond movie ever!,
1.0,skyfall,Classic James Bond film.Daniel Craig is cementing himself as one the best bonds.,
1.0,skyfall,one of the best bond movies,
1.0,skyfall,action packed smart and exciting skyfall excels as both a standalone thriller and an entry into the bond franchise craig is on point as bond and bardem plays a great villian,
1.0,skyfall,one of the best bond films ive seen better then Casino royale and Quantum of solace,
1.0,skyfall,........I feel like the words. Excellent.Fantastic. Amazing.Brilliant. Epic.Outstanding. Jaw Dropping. And Masterpiece. Don't even come close to describing the amount of love I have for this film.,
1.0,skyfall,A very suspensful and unusual installment to the James Bond series. Craig is brilliant alongside Dench against possibly the best villain of bond history. Highly recommended. Nice way to introduce a new Q and a new M.,
1.0,skyfall,It's a really good movie and I really enjoyed watching it,
1.0,skyfall,Awesome! Its been a long time since a Bond film has been this good.,
1.0,skyfall,good film the action,
1.0,skyfall,I love it. good story good acting. one of the best 007 movies,
1.0,skyfall,I lost count of how many times I slapped myself across the face for originally not liking this.,
0.0,skyfall,Shit. Utter shit. What person can have joy watching this bull crap?,
1.0,skyfall,"Other than Casino Royale, this is the best Bond movie in the series",
1.0,skyfall,This is an awesome movie!!,
1.0,skyfall,best Bond film of Daniel Craig's run as Bond. Gold Finger and Sean Connery still my number one.,
1.0,skyfall,A perfect James Bond movie -- one of the best ever.,
1.0,skyfall,"Filled with action, impressive performances and dialogues, Skyfall is up there with the greatest Bond films of all time, if not above all of them.",
1.0,skyfall,Best Bond film of the modern era!,
1.0,skyfall,"Loved the movie from the beginning with his ""death"" to the end. Why do I like this one more than the other Craig/Bond films? Javier Bardem flawless performance seals the deal. Maybe I just like him too much.",
1.0,skyfall,What a James Bond movie comeback.,
1.0,skyfall,Unexpected twist to it that I didn't see coming. Great action and storyline. Just another bond classic.,
1.0,skyfall,Great film! Can't wait for the next Bond installment,
1.0,skyfall,Best Bond film yet. Loved all the references to previous films.,
1.0,skyfall,Best Bond film I have seen with Goldeneye being a very close second. The bad guy was eerie as hell.,
1.0,skyfall,A great film. Amazing action sequences. But WHERE THE HELL ARE THE FUCKING GADGETS?!?! THERE ARE VERY LITTLE GADGECTS. JAMES BOND IS KNOWN FOR HIS MOTHA FUCKIN' GADGETS!,
1.0,skyfall,Easily the best 007 movie in the franchise.,
1.0,skyfall,"Definitely one of 007 best movies. Great action, thrilling plot, and amazing villian. Daniel Craig is phenomenal as James Bond.",
0.0,skyfall,Worst Bond film ever! !,
1.0,skyfall,WOW. This was the first James Bond movie I saw and I wasn't let down.,
1.0,skyfall,"One of, maybe the best, Bond movie to date",
1.0,skyfall,"This movie may be the greatest action movie I've ever seen. It had great locations, incredible stunts and the cinematography was top notch with a perfect cast and a memorable and like-able villain. The story was very entertaining and smart. 5/5",
1.0,skyfall,"This is the fourth best bond film, and boy does it deliver. Whether your a fan of the series or not, you'll like it. Daniel Craig was terrific once more and so was the supporting cast. It's one of the best action films of the 2000's and one of the best modern bond films in general.",
1.0,skyfall,The best 007 as of so far.,
1.0,skyfall,"Brilliant Bond film, and perfect to take it into the next anticipated film.",
1.0,skyfall,"Skyfall is unarguably one of the best Bond films of all time. It's dark, intense, dramatic, clever, gorgeous, and epic. It's near-perfect.",
0.0,skyfall,To give it one star is heaping too much praise on this rubbish.,
1.0,skyfall,Harkins back to bond films of old.,
1.0,skyfall,Just like the others great,
1.0,skyfall,"wow, Bond weak side. so vulnerable. such a good film",
1.0,skyfall,"I tried watching this movie 4 times, first in theaters and their were no seats, second I got the movie at redbox and fell asleep and now my 4th time. A James Bond movie is worth 2 years. Awesome and action packed. Daniel crag makes James Bond awesome. Can't wait for bond 24!!!",
1.0,skyfall,Daniel Craig is becoming the best Bond.,
1.0,skyfall,Good plot and brilliant acting,
1.0,skyfall,"Smart, action-packed, gritty and thrilling. Skyfall is Bond back at his best with more traditional Bond humour and an incredible villain, all contributing to it being one of the very best entries in the 50 year long franchise.",
1.0,skyfall,An amazing movie. I haven't seen the other James Bond movies but this movie was still amazing. A strong storyline and great effects. The acting and emotions were genuine. I'd definitely recommend.,
1.0,skyfall,Loved every minute of this movie,
1.0,skyfall,Great film! Still no comparison to Casino Royale which is one of the best bond films ever made!,
1.0,skyfall,Everything that is good about a Bond movie and so much more.,
1.0,skyfall,"Bond, James Bond and this movie will make sure you know or remember what that means. Masterpeice .",
1.0,skyfall,Favorite Movie of All Time,
1.0,skyfall,Skyfall < Casino Royale !,
1.0,skyfall,"Yet another epic James Bond movie. Everything about Skyfall is perfect, I don't know what else to say. Daniel Craig has quickly become one of my favorite actors; he has reinvented Bond.",
1.0,skyfall,best bond ever brings it full circle,
1.0,skyfall,"Those who doubted that Craig doesn't look convincing as Bond (including myself at one point) would be speechless. his charm definitely transcends his looks, and given a solid script and a director capable of delivering Bond-ish thrills, Craig does wonders.",
1.0,skyfall,"Definitely way better than ""Quantum Of Solace"" and one of the best Bond outings.",
